2015-12-24 10:04:18,515 [localhost-startStop-1] INFO  context.ContextLoader  - Root WebApplicationContext: initialization started
2015-12-24 10:04:21,417 [localhost-startStop-1] INFO  support.DefaultListableBeanFactory  - Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@6448b7f7: defining beans [mvcContentNegotiationManager,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping#0,org.springframework.format.support.FormattingConversionServiceFactoryBean#0,org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter#0,org.springframework.web.servlet.handler.MappedInterceptor#0,org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver#0,org.springframework.web.servlet.mvc.annotation.ResponseStatusExceptionResolver#0,org.springframework.web.servlet.mvc.support.DefaultHandlerExceptionResolver#0,org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping,org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter,org.springframework.web.servlet.mvc.SimpleControllerHandlerAdapter,customObjectMapper,org.springframework.aop.config.internalAutoProxyCreator,demoServiceImpl,demoController,sqlMapper,ajaxDataComponent,springSecurityUtil,authorityService,autoNumberService,loginRecodeService,menuService,roleService,tsysAuthorityService,tsysMenuService,tsysResourcesService,tsysRoleAuthorityService,tsysRoleService,tsysUserRoleService,userService,adminController,authorityController,jcaptchaController,menuController,roleController,userController,myAccessDecisionManager,myAccessDeniedHandler,myAuthenticationFailureHandler,myAuthenticationSuccessHandler,mySecurityMetadataSource,myUserDetailService,dictCacheManager,dictCacheUtil,dictService,dictController,orgService,orgController,notifyService,notifyController,fileServiceImpl,cropController,downLoadController,fileController,fileListController,fileManageController,uploadController,loggerAspect,logModuleCodeService,logSysService,logUserService,logController,sqlExecutionManager,formCache,formInfoService,formSqlService,formWidgetService,formController,gridSqlExecutionManager,paginationUtil,gridCacheService,gridService,gridController,workflowService,workflowController,org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.web.servlet.resource.DefaultServletHttpRequestHandler#0,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#0,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#0,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#1,org.springframework.web.servlet.resource.ResourceHttpRequestHandler#1,org.springframework.web.servlet.handler.SimpleUrlHandlerMapping#2,conversionService,validator,org.springframework.security.filterChains,org.springframework.security.filterChainProxy,org.springframework.security.web.DefaultSecurityFilterChain#0,org.springframework.security.web.DefaultSecurityFilterChain#1,org.springframework.security.web.DefaultSecurityFilterChain#2,org.springframework.security.web.DefaultSecurityFilterChain#3,org.springframework.security.web.DefaultSecurityFilterChain#4,org.springframework.security.web.DefaultSecurityFilterChain#5,org.springframework.security.web.DefaultSecurityFilterChain#6,sessionRegistry,org.springframework.security.web.PortMapperImpl#0,org.springframework.security.web.PortResolverImpl#0,org.springframework.security.config.authentication.AuthenticationManagerFactoryBean#0,org.springframework.security.authentication.ProviderManager#0,org.springframework.security.web.context.HttpSessionSecurityContextRepository#0,org.springframework.security.web.authentication.session.SessionFixationProtectionStrategy#0,org.springframework.security.web.savedrequest.HttpSessionRequestCache#0,org.springframework.security.access.vote.AffirmativeBased#0,org.springframework.security.web.access.intercept.FilterSecurityInterceptor#0,org.springframework.security.web.access.DefaultWebInvocationPrivilegeEvaluator#0,org.springframework.security.authentication.AnonymousAuthenticationProvider#0,org.springframework.security.web.authentication.www.BasicAuthenticationEntryPoint#0,org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter#0,org.springframework.security.userDetailsServiceFactory,org.springframework.security.web.DefaultSecurityFilterChain#7,myLoginUrlAuthenticationEntryPoint,securityFilter,org.springframework.security.authentication.DefaultAuthenticationEventPublisher#0,org.springframework.security.authenticationManager,myAuthenticationProvider,org.springframework.aop.aspectj.AspectJPointcutAdvisor#0,org.springframework.aop.aspectj.AspectJPointcutAdvisor#1,org.springframework.aop.aspectj.AspectJPointcutAdvisor#2,org.springframework.aop.aspectj.AspectJPointcutAdvisor#3,businessService,securityMetadataSourceAspect,messageSource,org.springframework.web.servlet.view.ContentNegotiatingViewResolver#0,freemarkerConfig,freeMarkerGlobals,cacheManagerFactory,ehCacheCacheManager,workflowStore,workflowFactory,workflowConfiguration,workflowTypeResolver,workflow,dataSource,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,transactionManager,sqlSessionFactory,org.mybatis.spring.mapper.MapperScannerConfigurer#0,org.springframework.context.annotation.ConfigurationClassPostProcessor.importAwareProcessor,demoMapper,authorityMapper,autoNumberMapper,menuMapper,roleMapper,tsysAuthorityMapper,tsysMenuMapper,tsysResourcesMapper,tsysRoleAuthorityMapper,tsysRoleMapper,tsysUserMapper,tsysUserRoleMapper,userMapper,userRoleMapper,dictMapper,orgMapper,notifyContentMapper,notifyScopeMapper,fileMapper,logModuleCodeMapper,logSysMapper,logUserMapper,formInfoMapper,formSqlMapper,formWidgetMapper,gridButtonMapper,gridFieldMapper,gridPanelMapper,gridQueryMapper,OSActionFormMapper]; root of factory hierarchy
2015-12-24 10:04:23,558 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/list],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.demo.web.controller.DemoController.query(com.cemobile.demo.entities.Demo,org.springframework.validation.BindingResult,com.cemobile.framework.common.page.Page)
2015-12-24 10:04:23,558 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/submitDemo],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.demo.web.controller.DemoController.submitDemo(com.cemobile.demo.entities.Demo,org.springframework.validation.BindingResult,com.cemobile.framework.common.page.Page)
2015-12-24 10:04:23,559 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/updateDemo],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.demo.web.controller.DemoController.updateDemo(com.cemobile.demo.entities.Demo,org.springframework.validation.BindingResult,com.cemobile.framework.common.page.Page)
2015-12-24 10:04:23,560 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/toUpdate],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.updateDemo(java.lang.Long,org.springframework.ui.Model)
2015-12-24 10:04:23,560 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/deleteDemo],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.demo.web.controller.DemoController.deleteDemo(java.lang.String)
2015-12-24 10:04:23,560 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/list],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.demoList()
2015-12-24 10:04:23,561 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/toAdd],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.addDemo()
2015-12-24 10:04:23,561 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/toSel],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.selectDemo(java.lang.Long,org.springframework.ui.Model)
2015-12-24 10:04:23,561 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/demo/toSearch],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.demo.web.controller.DemoController.toSearch()
2015-12-24 10:04:23,563 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.index()
2015-12-24 10:04:23,564 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AdminController.menu_get(com.cemobile.framework.base.common.AjaxData,javax.servlet.http.HttpSession)
2015-12-24 10:04:23,564 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/portal],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.portal()
2015-12-24 10:04:23,566 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/center],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.center()
2015-12-24 10:04:23,567 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/login],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AdminController.login()
2015-12-24 10:04:23,570 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/add/{menuId}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.goadd(java.lang.Long,org.springframework.ui.Model)
2015-12-24 10:04:23,571 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/list],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.gomain()
2015-12-24 10:04:23,572 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/tree],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.cemobile.framework.base.entities.MenuTree> com.cemobile.framework.base.web.controller.AuthorityController.gotree()
2015-12-24 10:04:23,572 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/go/{menuId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.goview(java.lang.Long,com.cemobile.framework.base.entities.TsysAuthority,com.cemobile.framework.common.page.Page)
2015-12-24 10:04:23,573 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.doadd(com.cemobile.framework.base.entities.TsysAuthority,org.springframework.validation.BindingResult,java.lang.String[],java.lang.String[])
2015-12-24 10:04:23,573 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/del],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.dodelete(java.lang.String)
2015-12-24 10:04:23,574 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/edit],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.goedit(org.springframework.ui.Model,java.lang.Long)
2015-12-24 10:04:23,574 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/gores/{authId}],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.cemobile.framework.base.entities.TsysResources> com.cemobile.framework.base.web.controller.AuthorityController.gores(java.lang.Long,com.cemobile.framework.base.entities.TsysAuthority)
2015-12-24 10:04:23,576 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.doupdate(javax.servlet.http.HttpServletRequest,com.cemobile.framework.base.entities.TsysAuthority,org.springframework.validation.BindingResult,java.lang.String[],java.lang.String[])
2015-12-24 10:04:23,580 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/enable],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.AuthorityController.changestatus(java.lang.String,java.lang.Long)
2015-12-24 10:04:23,583 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/auth/detail],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.AuthorityController.detail(org.springframework.ui.Model,java.lang.Long)
2015-12-24 10:04:23,586 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/jcaptcha],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public void com.cemobile.framework.base.web.controller.JcaptchaController.jcaptcha(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException
2015-12-24 10:04:23,590 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/menuTree],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.util.List<com.cemobile.framework.base.entities.MenuTree> com.cemobile.framework.base.web.controller.MenuController.query()
2015-12-24 10:04:23,590 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/add],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.MenuController.add_get(java.lang.Long,org.springframework.ui.Model)
2015-12-24 10:04:23,591 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.MenuController.add_post(com.cemobile.framework.base.entities.TsysMenu,org.springframework.validation.BindingResult)
2015-12-24 10:04:23,592 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/remove],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.MenuController.remove_post(java.lang.Long)
2015-12-24 10:04:23,592 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/edit],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.MenuController.edit_get(java.lang.Long,org.springframework.ui.Model)
2015-12-24 10:04:23,593 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/modify],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.MenuController.modify_post(com.cemobile.framework.base.entities.TsysMenu,org.springframework.validation.BindingResult)
2015-12-24 10:04:23,593 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/list],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.MenuController.list_get()
2015-12-24 10:04:23,593 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/menu/detail],methods=[],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.MenuController.detail(java.lang.Long)
2015-12-24 10:04:23,599 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/add],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.RoleController.add(javax.servlet.http.HttpSession,com.cemobile.framework.base.entities.TsysRole,org.springframework.validation.BindingResult)
2015-12-24 10:04:23,600 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/add],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.RoleController.add()
2015-12-24 10:04:23,600 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/list],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.RoleController.list()
2015-12-24 10:04:23,601 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/enable],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.RoleController.enable(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String,java.lang.Long)
2015-12-24 10:04:23,602 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/grant],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.RoleController.grant(java.lang.Long,java.lang.String)
2015-12-24 10:04:23,602 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/edit],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.RoleController.goedit(org.springframework.ui.Model,java.lang.Long)
2015-12-24 10:04:23,603 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/del],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.RoleController.del(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String)
2015-12-24 10:04:23,604 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/list],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.RoleController.golist(javax.servlet.http.HttpServletRequest,com.cemobile.framework.common.page.Page,com.cemobile.framework.base.entities.TsysRole)
2015-12-24 10:04:23,604 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/edit],methods=[POST],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public com.cemobile.framework.base.common.AjaxData com.cemobile.framework.base.web.controller.RoleController.doedit(com.cemobile.framework.base.entities.TsysRole,org.springframework.validation.BindingResult)
2015-12-24 10:04:23,604 [localhost-startStop-1] INFO  annotation.RequestMappingHandlerMapping  - Mapped "{[/admin/role/tree/{roleId}],methods=[GET],params=[],headers=[],consumes=[],produces=[],custom=[]}" onto public java.lang.String com.cemobile.framework.base.web.controller.RoleController.authtree(java.lang.Long,org.springframework.ui.Model)
